2 8 2 8 5 3 8 . 0 3 1 2 5
2 7 8 2 5 5 7 . 7 5 6 8 3 5 9 3 7 5
2 7 6 3 2 0 6 . 1 4 1 6 0 1 5 6 2 5
2 8 2 5 8 8 9 . 2 5 8 7 8 9 0 6 2 5
2 8 3 0 8 0 0 . 1 7 2 8 5 1 5 6 2 5
2 7 8 0 6 3 0 . 2 5 9 7 6 5 6 2 5
2 7 9 2 8 0 0 . 4 9 8 0 4 6 8 7 5
2 8 4 2 9 1 4 . 4 3 6 5 2 3 4 3 7 5
2 8 1 5 2 8 3 . 3 0 2 7 3 4 3 7 5


[11,  6600] loss: 21576.957
[11,  6800] loss: 21428.957
[11,  7000] loss: 21703.908
[11,  7200] loss: 21774.314
[11,  7400] loss: 21752.566
[11,  7600] loss: 21573.891
[11,  7800] loss: 21406.792
[11,  8000] loss: 21781.339
[11,  8200] loss: 21396.341
[11,  8400] loss: 21661.644
[11,  8600] loss: 21435.427
[11,  8800] loss: 21788.068
[12,   200] loss: 21598.288
[12,   400] loss: 21663.732
[12,   600] loss: 21498.700
[12,   800] loss: 21604.283
[12,  1000] loss: 21579.916
[12,  1200] loss: 21824.592
[12,  1400] loss: 21460.179
[12,  1600] loss: 21537.250
[12,  1800] loss: 21437.791
[12,  2000] loss: 21863.049
[12,  2200] loss: 21643.475
[12,  2400] loss: 21872.662
[12,  2600] loss: 21704.702
[12,  2800] loss: 21537.646
[12,  3000] loss: 21373.050
[12,  3200] loss: 21429.277
[12,  3400] loss: 21674.044
[12,  3600] loss: 21697.688
[12,  3800] loss: 21750.688
[12,  4000] loss: 21516.383
[12,  4200] loss: 21695.747
[12,  4400] loss: 21562.902
[12,  4600] loss: 21785.280
[12,  4800] loss: 21719.953
[12,  5000] loss: 21682.422
[12,  5200] loss: 21343.028
[12,  5400] loss: 21445.931
[12,  5600] loss: 21173.514
[12,  5800] loss: 21643.922
[12,  6000] loss: 21521.409
[12,  6200] loss: 21524.264
[12,  6400] loss: 21677.653
[12,  6600] loss: 21644.816
[12,  6800] loss: 21542.247
[12,  7000] loss: 21386.503
[12,  7200] loss: 21934.535
[12,  7400] loss: 21626.739
[12,  7600] loss: 21590.775
[12,  7800] loss: 21852.545
[12,  8000] loss: 21616.176
[12,  8200] loss: 21877.061
[12,  8400] loss: 21852.659
[12,  8600] loss: 21489.118
[12,  8800] loss: 21406.989
[13,   200] loss: 21554.301
[13,   400] loss: 21573.431
[13,   600] loss: 21850.071
[13,   800] loss: 21694.734
[13,  1000] loss: 21815.156
[13,  1200] loss: 21474.300
[13,  1400] loss: 21779.841
[13,  1600] loss: 21780.399
[13,  1800] loss: 21560.720
[13,  2000] loss: 21382.259
[13,  2200] loss: 21637.920
[13,  2400] loss: 21343.663
[13,  2600] loss: 21703.840
[13,  2800] loss: 21776.401
[13,  3000] loss: 21674.496
[13,  3200] loss: 21481.529
[13,  3400] loss: 21971.500
[13,  3600] loss: 21414.464
[13,  3800] loss: 21658.860
[13,  4000] loss: 21518.393
[13,  4200] loss: 21469.773
[13,  4400] loss: 21319.447
[13,  4600] loss: 21792.358
[13,  4800] loss: 21473.856
[13,  5000] loss: 21655.198
[13,  5200] loss: 21704.412
[13,  5400] loss: 21825.096
[13,  5600] loss: 21578.423
[13,  5800] loss: 21593.430
[13,  6000] loss: 21689.783
[13,  6200] loss: 21599.385
[13,  6400] loss: 21208.716
[13,  6600] loss: 21427.197
[13,  6800] loss: 21810.569
[13,  7000] loss: 21711.640
[13,  7200] loss: 21600.645
[13,  7400] loss: 21268.542
[13,  7600] loss: 21670.226
[13,  7800] loss: 21654.145
[13,  8000] loss: 21662.135
[13,  8200] loss: 21652.688
[13,  8400] loss: 21475.313
[13,  8600] loss: 21875.345
[13,  8800] loss: 21701.702
[14,   200] loss: 21983.387
[14,   400] loss: 21595.582
[14,   600] loss: 21581.427
[14,   800] loss: 21695.044
[14,  1000] loss: 21466.000
[14,  1200] loss: 21805.547
[14,  1400] loss: 21658.611
[14,  1600] loss: 21574.945
[14,  1800] loss: 21656.386
[14,  2000] loss: 21619.496
[14,  2200] loss: 21826.621
[14,  2400] loss: 21674.119
[14,  2600] loss: 21621.951
[14,  2800] loss: 21610.731
[14,  3000] loss: 21665.027
[14,  3200] loss: 21529.019
[14,  3400] loss: 21437.137
[14,  3600] loss: 21678.763
[14,  3800] loss: 21615.154
[14,  4000] loss: 21762.408
[14,  4200] loss: 21627.584
[14,  4400] loss: 21818.010
[14,  4600] loss: 21358.667
[14,  4800] loss: 21698.752
[14,  5000] loss: 21581.641
[14,  5200] loss: 21450.633
[14,  5400] loss: 21528.946
[14,  5600] loss: 21622.877
[14,  5800] loss: 21491.119
[14,  6000] loss: 21526.899
[14,  6200] loss: 21452.821
[14,  6400] loss: 21767.078
[14,  6600] loss: 21797.494
[14,  6800] loss: 21759.234
[14,  7000] loss: 21791.405
[14,  7200] loss: 21666.173
[14,  7400] loss: 21820.570
[14,  7600] loss: 21268.556
[14,  7800] loss: 21447.347
[14,  8000] loss: 21559.222
[14,  8200] loss: 21642.893
[14,  8400] loss: 21182.891
[14,  8600] loss: 21489.336
[14,  8800] loss: 21541.006
[15,   200] loss: 21607.431
[15,   400] loss: 21362.317
[15,   600] loss: 21504.770
[15,   800] loss: 21515.248
[15,  1000] loss: 21794.016
[15,  1200] loss: 21679.925
[15,  1400] loss: 21816.734
[15,  1600] loss: 21377.772
[15,  1800] loss: 21322.514
[15,  2000] loss: 21723.633
[15,  2200] loss: 21425.529
[15,  2400] loss: 21510.533
[15,  2600] loss: 21540.843
[15,  2800] loss: 21770.472
[15,  3000] loss: 21694.953
[15,  3200] loss: 21710.249
[15,  3400] loss: 21547.380
[15,  3600] loss: 21908.340
[15,  3800] loss: 21616.195
[15,  4000] loss: 21664.511
[15,  4200] loss: 21538.034
[15,  4400] loss: 21521.907
[15,  4600] loss: 21724.064
[15,  4800] loss: 21483.643
[15,  5000] loss: 21750.917
[15,  5200] loss: 21721.377
[15,  5400] loss: 21746.095
[15,  5600] loss: 21640.000
[15,  5800] loss: 21535.898
[15,  6000] loss: 21513.532
[15,  6200] loss: 21317.009
[15,  6400] loss: 21683.254
[15,  6600] loss: 21733.540
[15,  6800] loss: 21621.800
[15,  7000] loss: 21775.743
[15,  7200] loss: 21641.986
[15,  7400] loss: 21449.701
[15,  7600] loss: 21679.174
[15,  7800] loss: 21715.647
[15,  8000] loss: 21597.642
[15,  8200] loss: 21825.020
[15,  8400] loss: 21319.108
[15,  8600] loss: 21423.928
[15,  8800] loss: 21888.120
[16,   200] loss: 21404.938
[16,   400] loss: 21619.671
[16,   600] loss: 21543.322
[16,   800] loss: 21704.910
[16,  1000] loss: 21578.286
[16,  1200] loss: 21337.713
[16,  1400] loss: 21670.371
[16,  1600] loss: 21690.060
[16,  1800] loss: 21777.423
[16,  2000] loss: 21733.759
[16,  2200] loss: 21521.411
[16,  2400] loss: 21564.855
[16,  2600] loss: 21573.222
[16,  2800] loss: 21458.358
[16,  3000] loss: 21427.322
[16,  3200] loss: 21542.568
[16,  3400] loss: 21533.163
[16,  3600] loss: 21673.750
[16,  3800] loss: 21480.642
[16,  4000] loss: 21559.723
[16,  4200] loss: 21506.356
[16,  4400] loss: 21699.139
[16,  4600] loss: 21451.572
[16,  4800] loss: 21681.109
[16,  5000] loss: 21727.694
[16,  5200] loss: 21418.504
[16,  5400] loss: 21376.722
[16,  5600] loss: 21514.482
[16,  5800] loss: 21397.284
[16,  6000] loss: 21842.780
[16,  6200] loss: 21521.919
[16,  6400] loss: 21566.212
[16,  6600] loss: 21729.478
[16,  6800] loss: 21594.701
[16,  7000] loss: 21563.239
[16,  7200] loss: 21860.340
[16,  7400] loss: 21683.583
[16,  7600] loss: 21751.618
[16,  7800] loss: 21954.515
[16,  8000] loss: 21880.948
[16,  8200] loss: 21646.720
[16,  8400] loss: 21579.124
[16,  8600] loss: 21820.193
[16,  8800] loss: 21786.637
[17,   200] loss: 21429.518
[17,   400] loss: 21736.019
[17,   600] loss: 21317.218
[17,   800] loss: 21843.551
[17,  1000] loss: 21650.122
[17,  1200] loss: 21568.236
[17,  1400] loss: 21480.916
[17,  1600] loss: 21494.049
[17,  1800] loss: 21544.031
[17,  2000] loss: 21560.360
[17,  2200] loss: 21572.046
[17,  2400] loss: 21545.361
[17,  2600] loss: 21466.700
[17,  2800] loss: 21930.052
[17,  3000] loss: 21611.951
[17,  3200] loss: 21347.889
[17,  3400] loss: 21785.406
[17,  3600] loss: 21622.436
[17,  3800] loss: 21640.726
[17,  4000] loss: 21751.308
[17,  4200] loss: 21965.074
[17,  4400] loss: 21604.716
[17,  4600] loss: 21829.478
[17,  4800] loss: 21670.005
[17,  5000] loss: 21547.857
[17,  5200] loss: 21668.290
[17,  5400] loss: 21418.724
[17,  5600] loss: 21609.043
[17,  5800] loss: 21804.719
[17,  6000] loss: 21375.475
[17,  6200] loss: 21386.809
[17,  6400] loss: 21597.060
[17,  6600] loss: 21820.155
[17,  6800] loss: 21691.967
[17,  7000] loss: 21446.394
[17,  7200] loss: 21490.418
[17,  7400] loss: 21695.448
[17,  7600] loss: 21751.391
[17,  7800] loss: 21722.490
[17,  8000] loss: 21625.401
[17,  8200] loss: 21336.532
[17,  8400] loss: 21548.754
[17,  8600] loss: 21623.874
[17,  8800] loss: 21647.470
[18,   200] loss: 21377.312
[18,   400] loss: 21518.104
[18,   600] loss: 21454.977
[18,   800] loss: 21450.338
[18,  1000] loss: 21819.170
[18,  1200] loss: 21457.722
[18,  1400] loss: 21845.726
[18,  1600] loss: 21717.147
[18,  1800] loss: 21379.048
[18,  2000] loss: 21599.300
[18,  2200] loss: 21817.669
[18,  2400] loss: 22044.657
[18,  2600] loss: 21755.560
[18,  2800] loss: 21436.795
[18,  3000] loss: 21716.632
[18,  3200] loss: 21505.258
[18,  3400] loss: 21575.674
[18,  3600] loss: 21637.505
[18,  3800] loss: 21620.455
[18,  4000] loss: 21878.244
[18,  4200] loss: 21590.579
[18,  4400] loss: 21900.852
[18,  4600] loss: 21704.542
[18,  4800] loss: 21748.636
[18,  5000] loss: 21504.816
[18,  5200] loss: 21755.161
[18,  5400] loss: 21446.445
[18,  5600] loss: 21716.494
[18,  5800] loss: 21671.112
[18,  6000] loss: 21566.216
[18,  6200] loss: 21655.499
[18,  6400] loss: 21611.855
[18,  6600] loss: 21721.991
[18,  6800] loss: 21430.190
[18,  7000] loss: 21539.669
[18,  7200] loss: 21722.566
[18,  7400] loss: 21720.199
[18,  7600] loss: 21450.249
[18,  7800] loss: 21340.285
[18,  8000] loss: 21495.892
[18,  8200] loss: 21350.001
[18,  8400] loss: 21786.517
[18,  8600] loss: 21423.182
[18,  8800] loss: 21457.513
[19,   200] loss: 21508.855
[19,   400] loss: 21628.432
[19,   600] loss: 21676.655
[19,   800] loss: 21438.680
[19,  1000] loss: 21530.624
[19,  1200] loss: 21645.811
[19,  1400] loss: 21692.230
[19,  1600] loss: 21584.465
[19,  1800] loss: 21370.330
[19,  2000] loss: 21618.468
[19,  2200] loss: 21542.703
[19,  2400] loss: 21754.338
[19,  2600] loss: 21545.486
[19,  2800] loss: 21780.106
[19,  3000] loss: 21644.362
[19,  3200] loss: 21696.829
[19,  3400] loss: 21673.039
[19,  3600] loss: 21582.746
[19,  3800] loss: 21978.782
[19,  4000] loss: 21673.430
[19,  4200] loss: 21772.083
[19,  4400] loss: 21692.348
[19,  4600] loss: 21341.636
[19,  4800] loss: 21523.508
[19,  5000] loss: 21862.284
[19,  5200] loss: 21626.334
[19,  5400] loss: 21631.126
[19,  5600] loss: 21658.363
[19,  5800] loss: 21483.160
[19,  6000] loss: 21781.772
[19,  6200] loss: 21517.781
[19,  6400] loss: 21603.003
[19,  6600] loss: 21702.460
[19,  6800] loss: 21478.985
[19,  7000] loss: 21543.132
[19,  7200] loss: 21501.276
[19,  7400] loss: 21783.544
[19,  7600] loss: 21795.727
[19,  7800] loss: 21668.645
[19,  8000] loss: 21541.748
[19,  8200] loss: 21298.328
[19,  8400] loss: 21526.852
[19,  8600] loss: 21591.890
[19,  8800] loss: 21556.060
[20,   200] loss: 21668.749
[20,   400] loss: 21266.257
[20,   600] loss: 21275.622
[20,   800] loss: 21415.063
[20,  1000] loss: 21622.705
[20,  1200] loss: 21455.897
[20,  1400] loss: 21403.745
[20,  1600] loss: 21431.228
[20,  1800] loss: 21594.107
[20,  2000] loss: 21730.369
[20,  2200] loss: 21836.747
[20,  2400] loss: 21716.130
[20,  2600] loss: 21542.320
[20,  2800] loss: 21632.758
[20,  3000] loss: 21814.925
[20,  3200] loss: 21798.733
[20,  3400] loss: 21586.515
[20,  3600] loss: 21602.509
[20,  3800] loss: 21951.420
[20,  4000] loss: 21644.407
[20,  4200] loss: 21774.290
[20,  4400] loss: 21538.282
[20,  4600] loss: 21655.338
[20,  4800] loss: 21694.737
[20,  5000] loss: 21399.221
[20,  5200] loss: 21890.560
[20,  5400] loss: 21443.723
[20,  5600] loss: 21766.207
[20,  5800] loss: 21612.515
[20,  6000] loss: 21514.134
[20,  6200] loss: 21418.472
[20,  6400] loss: 21695.276
[20,  6600] loss: 21528.524
[20,  6800] loss: 21718.182
[20,  7000] loss: 21798.950
[20,  7200] loss: 21672.550
[20,  7400] loss: 21441.523
[20,  7600] loss: 21491.099
[20,  7800] loss: 21492.881
[20,  8000] loss: 21456.576
[20,  8200] loss: 21690.228
[20,  8400] loss: 21752.386
[20,  8600] loss: 21808.264
[20,  8800] loss: 21613.903
[21,   200] loss: 21500.963
[21,   400] loss: 21557.706
[21,   600] loss: 21696.290
[21,   800] loss: 21720.965
[21,  1000] loss: 21702.704
[21,  1200] loss: 21504.097
[21,  1400] loss: 21578.438
[21,  1600] loss: 21398.844
[21,  1800] loss: 21502.722
[21,  2000] loss: 21549.323
[21,  2200] loss: 21653.890
[21,  2400] loss: 21750.139
[21,  2600] loss: 21522.098
[21,  2800] loss: 21393.943
[21,  3000] loss: 21724.138
[21,  3200] loss: 21567.334
[21,  3400] loss: 21553.689
[21,  3600] loss: 21706.282
[21,  3800] loss: 21351.900
[21,  4000] loss: 21713.899
[21,  4200] loss: 21993.932
[21,  4400] loss: 21581.055
[21,  4600] loss: 21506.236
[21,  4800] loss: 21195.901
[21,  5000] loss: 21416.352
[21,  5200] loss: 21739.379
[21,  5400] loss: 21470.144
[21,  5600] loss: 21684.453
[21,  5800] loss: 21723.971
[21,  6000] loss: 21795.285
[21,  6200] loss: 21851.937
[21,  6400] loss: 21491.645
[21,  6600] loss: 21634.293
[21,  6800] loss: 21766.642
[21,  7000] loss: 21615.463
[21,  7200] loss: 21646.220
[21,  7400] loss: 21814.694
[21,  7600] loss: 21846.936
[21,  7800] loss: 21585.721
[21,  8000] loss: 21606.680
[21,  8200] loss: 21381.068
[21,  8400] loss: 21652.359
[21,  8600] loss: 21601.039
[21,  8800] loss: 21646.245
[22,   200] loss: 21726.098
[22,   400] loss: 21574.368
[22,   600] loss: 21738.445
[22,   800] loss: 21697.842
[22,  1000] loss: 21996.205
[22,  1200] loss: 21482.967
[22,  1400] loss: 21416.887
[22,  1600] loss: 21689.056
[22,  1800] loss: 21523.451
[22,  2000] loss: 21892.069
[22,  2200] loss: 21542.696
[22,  2400] loss: 21856.679
[22,  2600] loss: 21562.392
[22,  2800] loss: 21721.005
[22,  3000] loss: 21660.442
[22,  3200] loss: 22038.955
[22,  3400] loss: 21515.917
[22,  3600] loss: 21372.356
[22,  3800] loss: 21741.999
[22,  4000] loss: 21754.132
[22,  4200] loss: 21362.158
[22,  4400] loss: 21850.527
[22,  4600] loss: 21443.056
[22,  4800] loss: 21467.043
[22,  5000] loss: 21719.417
[22,  5200] loss: 21332.834
[22,  5400] loss: 21522.605
[22,  5600] loss: 21471.045
[22,  5800] loss: 21454.915
[22,  6000] loss: 21657.709
[22,  6200] loss: 21718.442
[22,  6400] loss: 21807.797
[22,  6600] loss: 21594.893
[22,  6800] loss: 21357.980
[22,  7000] loss: 21486.333
[22,  7200] loss: 21619.142
[22,  7400] loss: 21342.266
[22,  7600] loss: 21458.382
[22,  7800] loss: 21544.543
[22,  8000] loss: 21746.256
[22,  8200] loss: 21673.303
[22,  8400] loss: 21500.330
[22,  8600] loss: 21565.052
[22,  8800] loss: 21464.633
[23,   200] loss: 21489.986
[23,   400] loss: 21646.895
[23,   600] loss: 21709.332
[23,   800] loss: 21560.817
[23,  1000] loss: 21622.017
[23,  1200] loss: 21427.338
[23,  1400] loss: 21509.511
[23,  1600] loss: 21376.054
[23,  1800] loss: 21491.238
[23,  2000] loss: 21852.083
[23,  2200] loss: 21512.691
[23,  2400] loss: 21667.653
[23,  2600] loss: 21716.304
[23,  2800] loss: 21682.481
[23,  3000] loss: 21663.457
[23,  3200] loss: 21441.842
[23,  3400] loss: 21640.753
[23,  3600] loss: 21555.843
[23,  3800] loss: 21609.770
[23,  4000] loss: 21818.565
[23,  4200] loss: 21527.562
[23,  4400] loss: 21389.580
[23,  4600] loss: 21751.136
[23,  4800] loss: 21432.321
[23,  5000] loss: 21425.447
[23,  5200] loss: 21676.324
[23,  5400] loss: 21866.758
[23,  5600] loss: 21644.713
[23,  5800] loss: 21586.046
[23,  6000] loss: 21727.562
[23,  6200] loss: 21455.773
[23,  6400] loss: 21743.084
[23,  6600] loss: 21665.855
[23,  6800] loss: 21398.748
[23,  7000] loss: 21663.075
[23,  7200] loss: 21654.059
[23,  7400] loss: 21675.360
[23,  7600] loss: 21503.951
[23,  7800] loss: 21517.355
[23,  8000] loss: 21696.559
[23,  8200] loss: 21699.192
[23,  8400] loss: 21829.931
[23,  8600] loss: 21449.197
[23,  8800] loss: 21696.447
[24,   200] loss: 21480.036
[24,   400] loss: 21710.864
[24,   600] loss: 21811.239
[24,   800] loss: 21567.468
[24,  1000] loss: 21823.252
[24,  1200] loss: 21621.104
[24,  1400] loss: 21668.761
[24,  1600] loss: 21538.227
[24,  1800] loss: 21327.083
[24,  2000] loss: 21630.070
[24,  2200] loss: 21762.974
[24,  2400] loss: 21643.406
[24,  2600] loss: 21930.380
[24,  2800] loss: 21544.355
[24,  3000] loss: 21615.411
[24,  3200] loss: 21597.804
[24,  3400] loss: 21609.455
[24,  3600] loss: 21676.358
[24,  3800] loss: 21643.595
[24,  4000] loss: 21857.077
[24,  4200] loss: 21795.495
[24,  4400] loss: 21516.309
[24,  4600] loss: 21289.028
[24,  4800] loss: 21714.541
[24,  5000] loss: 21362.762
[24,  5200] loss: 21369.400
[24,  5400] loss: 21522.633
[24,  5600] loss: 21568.630
[24,  5800] loss: 21600.885
[24,  6000] loss: 21880.918
[24,  6200] loss: 21617.545
[24,  6400] loss: 21760.867
[24,  6600] loss: 21425.066
[24,  6800] loss: 21590.234
[24,  7000] loss: 21464.040
[24,  7200] loss: 21500.690
[24,  7400] loss: 21623.310
[24,  7600] loss: 21561.769
[24,  7800] loss: 21636.113
[24,  8000] loss: 21653.037
[24,  8200] loss: 21532.770
[24,  8400] loss: 21560.374
[24,  8600] loss: 21521.056
[24,  8800] loss: 21791.579
[25,   200] loss: 21644.691
[25,   400] loss: 21513.214
[25,   600] loss: 21661.470
[25,   800] loss: 21611.000
[25,  1000] loss: 21590.596
[25,  1200] loss: 21595.619
[25,  1400] loss: 21835.880
[25,  1600] loss: 21638.425
[25,  1800] loss: 21486.601
[25,  2000] loss: 21682.291
[25,  2200] loss: 21979.311
[25,  2400] loss: 21696.143
[25,  2600] loss: 21652.455
[25,  2800] loss: 21609.435
[25,  3000] loss: 21681.273
[25,  3200] loss: 21472.908
[25,  3400] loss: 21652.948
[25,  3600] loss: 21814.732
[25,  3800] loss: 21418.441
[25,  4000] loss: 21557.881
[25,  4200] loss: 21575.860
[25,  4400] loss: 21550.300
[25,  4600] loss: 21576.533
[25,  4800] loss: 21543.228
[25,  5000] loss: 21411.913
[25,  5200] loss: 21527.005
[25,  5400] loss: 21570.516
[25,  5600] loss: 21771.584
[25,  5800] loss: 21430.260
[25,  6000] loss: 21652.119
[25,  6200] loss: 21526.473
[25,  6400] loss: 21640.597
[25,  6600] loss: 21385.840
[25,  6800] loss: 21688.262
[25,  7000] loss: 21563.623
[25,  7200] loss: 21545.293
[25,  7400] loss: 21562.260
[25,  7600] loss: 21387.588
[25,  7800] loss: 21807.311
[25,  8000] loss: 21718.564
[25,  8200] loss: 21744.876
[25,  8400] loss: 21731.001
[25,  8600] loss: 21361.200
[25,  8800] loss: 21706.821
[26,   200] loss: 21601.131
[26,   400] loss: 21607.742
[26,   600] loss: 21613.818
[26,   800] loss: 21682.809
[26,  1000] loss: 21540.478
[26,  1200] loss: 21696.434
[26,  1400] loss: 21928.663
[26,  1600] loss: 21565.973
[26,  1800] loss: 21510.451
[26,  2000] loss: 21498.527
[26,  2200] loss: 21552.668
[26,  2400] loss: 21469.695
[26,  2600] loss: 21766.121
[26,  2800] loss: 21745.941
[26,  3000] loss: 21573.486
[26,  3200] loss: 21697.488
[26,  3400] loss: 21890.864
[26,  3600] loss: 21600.898
[26,  3800] loss: 21396.179
[26,  4000] loss: 21882.390
[26,  4200] loss: 21359.780
[26,  4400] loss: 21498.467
[26,  4600] loss: 21820.061
[26,  4800] loss: 21907.290
[26,  5000] loss: 21616.422
[26,  5200] loss: 21382.129
[26,  5400] loss: 21745.233
[26,  5600] loss: 21395.104
[26,  5800] loss: 21654.599
[26,  6000] loss: 21699.531
[26,  6200] loss: 21526.034
[26,  6400] loss: 21760.643
[26,  6600] loss: 21327.147
[26,  6800] loss: 21754.980
[26,  7000] loss: 21533.427
[26,  7200] loss: 21365.101
[26,  7400] loss: 21545.999
[26,  7600] loss: 21736.366
[26,  7800] loss: 21489.206
[26,  8000] loss: 21419.729
[26,  8200] loss: 21479.687
[26,  8400] loss: 21378.901
[26,  8600] loss: 21768.208
[26,  8800] loss: 21645.335
[27,   200] loss: 21439.657
[27,   400] loss: 21666.953
[27,   600] loss: 21465.688
[27,   800] loss: 21622.414
[27,  1000] loss: 21726.682
[27,  1200] loss: 21752.556
[27,  1400] loss: 21671.579
[27,  1600] loss: 21285.777
[27,  1800] loss: 21723.060
[27,  2000] loss: 21623.615
[27,  2200] loss: 21648.284
[27,  2400] loss: 21920.234
[27,  2600] loss: 21603.918
[27,  2800] loss: 21553.592
[27,  3000] loss: 21358.389
[27,  3200] loss: 21551.711
[27,  3400] loss: 21487.933
[27,  3600] loss: 21416.522
[27,  3800] loss: 21334.354
[27,  4000] loss: 21581.507
[27,  4200] loss: 21685.842
[27,  4400] loss: 21837.061
[27,  4600] loss: 21597.785
[27,  4800] loss: 21637.096
[27,  5000] loss: 21420.882
[27,  5200] loss: 21610.969
[27,  5400] loss: 21720.583
[27,  5600] loss: 21654.345
[27,  5800] loss: 21740.022
[27,  6000] loss: 21634.136
[27,  6200] loss: 21859.692
[27,  6400] loss: 21521.529
[27,  6600] loss: 21730.193
[27,  6800] loss: 21556.897
[27,  7000] loss: 21502.626
[27,  7200] loss: 21639.985
[27,  7400] loss: 21841.797
[27,  7600] loss: 21263.874
[27,  7800] loss: 21759.078
[27,  8000] loss: 21803.298
[27,  8200] loss: 21482.094
[27,  8400] loss: 21609.276
[27,  8600] loss: 21584.755
[27,  8800] loss: 21740.891
[28,   200] loss: 21404.278
[28,   400] loss: 21537.016
[28,   600] loss: 21422.608
[28,   800] loss: 21805.872
[28,  1000] loss: 21605.070
[28,  1200] loss: 21802.549
[28,  1400] loss: 21611.241
[28,  1600] loss: 21856.665
[28,  1800] loss: 21527.266
[28,  2000] loss: 21537.650
[28,  2200] loss: 21550.340
[28,  2400] loss: 21439.821
[28,  2600] loss: 21282.944
[28,  2800] loss: 22015.108
[28,  3000] loss: 21486.553
[28,  3200] loss: 21623.256
[28,  3400] loss: 21495.039
[28,  3600] loss: 21651.242
[28,  3800] loss: 21648.437
[28,  4000] loss: 21650.896
[28,  4200] loss: 21630.340
[28,  4400] loss: 21756.335
[28,  4600] loss: 21773.435
[28,  4800] loss: 21712.139
[28,  5000] loss: 21647.254
[28,  5200] loss: 21886.725
[28,  5400] loss: 21661.475
[28,  5600] loss: 21602.813
[28,  5800] loss: 21610.039
[28,  6000] loss: 21608.988
[28,  6200] loss: 21508.626
[28,  6400] loss: 21615.081
[28,  6600] loss: 21840.980
[28,  6800] loss: 21297.807
[28,  7000] loss: 21568.834
[28,  7200] loss: 21331.187
[28,  7400] loss: 21587.499
